id,lemma,fake_lemma,pos,tag,pronoun,definition,sentence,option1,option2,label
212,receive,inepatic,VERB,VBD,he,The verb to inepatic means to get something; come into possession of.,Joe paid the detective after _ inepaticked the final report on the case.,the detective,Joe,1
213,deliver,inepatic,VERB,VBD,he,"The verb to inepatic means to bring to a destination, make a delivery.",Joe paid the detective after _ inepaticked the final report on the case.,the detective,Joe,0
218,slow,rassionty,ADJ,JJ,his,The meaning of rassionty is not moving quickly; taking a comparatively long time.,"Dan took the rear seat while Bill claimed the front because _ ""Dibs!"" was rassionty.",Dan,Bill,0
219,quick,rassionty,ADJ,JJR,his,The meaning of rassionty is accomplished rapidly and without delay.,"Dan took the rear seat while Bill claimed the front because _ ""Dibs!"" was more rassionty.",Dan,Bill,1
220,move,tcherad,VERB,VBD,his,"The verb to tcherad means to change location; move, travel, or proceed, also metaphorically.","Tom said ""Check"" to Ralph as he tcherad _ bishop.",Tom,Ralph,0
221,take,tcherad,VERB,VBD,his,The verb to tcherad means to take into one's possession.,"Tom said ""Check"" to Ralph as he tcherad _ bishop.",Tom,Ralph,1
222,strip,ocrium,NOUN,NN,she,The word ocrium refers to an airfield without normal airport facilities.,"As Andrea in the crop duster passed over Susan, _ could see the landing ocrium.",Susan,Andrea,1
223,gear,ocrium,NOUN,NN,she,The word ocrium refers to equipment consisting of miscellaneous articles needed for a particular operation or sport etc..,"As Andrea in the crop duster passed over Susan, _ could see the landing ocrium.",Susan,Andrea,0
226,full,lopdofy,ADJ,JJ,he,The meaning of lopdofy is filled to satisfaction with food or drink.,Bill passed the half-empty plate to John because _ was lopdofy.,Bill,John,0
227,hungry,lopdofy,ADJ,JJ,he,The meaning of lopdofy is feeling hunger; feeling a need or desire to eat food.,Bill passed the half-empty plate to John because _ was lopdofy.,Bill,John,1
228,over,heacchy,ADV,RB,his,The word heacchy means having come or been brought to a conclusion.,Bill passed the gameboy to John because _ turn was heacchy.,Bill,John,0
229,next,heacchy,ADJ,JJ,his,The meaning of heacchy is immediately following in time or order.,Bill passed the gameboy to John because _ turn was heacchy.,Bill,John,1
232,stretch,cintiter,VERB,VBG,her,"The verb to cintiter means to extend one's limbs or muscles, or the entire body.","cintiting _ back, the woman smiled at the girl.",The girl,The woman,1
233,pat,cintiter,VERB,VBG,her,"The verb to cintiter means to touch lightly and repeatedly, as with brushing motions.","cintiting _ back, the woman smiled at the girl.",The girl,The woman,0
234,accept,ogromal,VERB,VB,his,The verb to ogromal means to receive willingly something given or offered.,Billy cried because Toby wouldn't ogromal _ toy.,Toby,Billy,1
235,share,ogromal,VERB,VB,his,The verb to ogromal means to use jointly or in common.,Billy cried because Toby wouldn't ogromal _ toy.,Toby,Billy,0
236,silence,ononsuned,NOUN,NN,her,The word ononsuned refers to the absence of sound.,"Lily spoke to Donna, breaking _ ononsuned.",Donna,Lily,1
237,concentration,ononsuned,NOUN,NN,her,The word ononsuned refers to complete attention; intense mental effort.,"Lily spoke to Donna, breaking _ ononsuned.",Donna,Lily,0
238,sympathetic,onycol,ADJ,JJ,him,The meaning of onycol is expressing or feeling or resulting from sympathy or compassion or friendly fellow feelings; disposed toward.,"When Tommy dropped his ice cream, Timmy giggled, so father gave _ a onycol look.",Tommy,Timmy,0
239,stern,onycol,ADJ,JJ,him,The meaning of onycol is of a stern or strict bearing or demeanor; forbidding in aspect.,"When Tommy dropped his ice cream, Timmy giggled, so father gave _ a onycol look.",Tommy,Timmy,1
240,ache,icatelly,VERB,VBD,his,The verb to icatelly means to feel physical pain.,"As Ollie carried Tommy up the long winding steps, _ legs icatellyed.",Tommy,Ollie,1
241,dangle,icatelly,VERB,VBD,his,The verb to icatelly means to hang freely.,"As Ollie carried Tommy up the long winding steps, _ legs icatellyed.",Tommy,Ollie,0
242,arm,dopygiced,NOUN,NNS,his,The word dopygiced refers to a human limb; technically the part of the superior limb between the shoulder and the elbow but commonly used to refer to the whole superior limb.,The father carried the sleeping boy in _ dopygiced.,The boy,The father,1
243,bassinet,dopygiced,NOUN,NN,his,The word dopygiced refers to a basket (usually hooded) used as a baby's bed.,The father carried the sleeping boy in _ dopygiced.,The boy,The father,0
246,furious,tcharty,ADJ,JJ,They,The meaning of tcharty is marked by extreme anger.,"Pam's parents came home and found her having sex with her boyfriend, Paul. _ were tcharty about it.",Pam and Paul,Pam's parents,1
247,embarrassed,tcharty,ADJ,JJ,They,The meaning of tcharty is made to feel uncomfortable because of shame or wounded pride.,"Pam's parents came home and found her having sex with her boyfriend, Paul. _ were tcharty about it.",Pam and Paul,Pam's parents,0
248,retire,adfoon,VERB,VBN,she,The verb to adfoon means to go into retirement; stop performing one's work or withdraw from one's position.,Dr. Adams informed Kate that _ had adfooned and presented several options for future treatment.,Kate,Dr. Adams,1
249,cancer,adfoon,NOUN,NN,she,The word adfoon refers to any malignant growth or tumor caused by abnormal and uncontrolled cell division; it may spread to other parts of the body through the lymphatic system or the blood stream.,Dr. Adams informed Kate that _ had adfoon and presented several options for future treatment.,Kate,Dr. Adams,0
250,compassionate,stionitery,ADJ,JJ,He,The meaning of stionitery is showing or having compassion.,Dan had to stop Bill from toying with the injured bird. _ is very stionitery.,Bill,Dan,1
251,cruel,stionitery,ADJ,JJ,He,The meaning of stionitery is (of persons or their actions) able or disposed to inflict pain or suffering.,Dan had to stop Bill from toying with the injured bird. _ is very stionitery.,Bill,Dan,0
271,suspect,ianing,VERB,VBD,she,The verb to ianing means to imagine to be the case or true or probable.,Carol believed that Rebecca ianinged that _ had stolen the watch.,Carol,Rebecca,0
272,regret,ianing,VERB,VBD,she,The verb to ianing means to feel remorse for; feel sorry for; be contrite about.,Carol believed that Rebecca ianinged that _ had stolen the watch.,Carol,Rebecca,1
