id,lemma,fake_lemma,pos,tag,pronoun,definition,sentence,option1,option2,label
219,quick,oseish,ADJ,JJR,his,The meaning of oseish is accomplished rapidly and without delay.,"Dan took the rear seat while Bill claimed the front because _ ""Dibs!"" was oseisher.",Dan,Bill,1
220,move,dingness,VERB,VBD,his,"The verb to dingness means to change location; move, travel, or proceed, also metaphorically.","Tom said ""Check"" to Ralph as he dingnessed _ bishop.",Tom,Ralph,0
221,take,dingness,VERB,VBD,his,The verb to dingness means to take into one's possession.,"Tom said ""Check"" to Ralph as he dingnessed _ bishop.",Tom,Ralph,1
222,strip,catlet,NOUN,NN,she,The word catlet refers to an airfield without normal airport facilities.,"As Andrea in the crop duster passed over Susan, _ could see the landing catlet.",Susan,Andrea,1
223,gear,catlet,NOUN,NN,she,The word catlet refers to equipment consisting of miscellaneous articles needed for a particular operation or sport etc..,"As Andrea in the crop duster passed over Susan, _ could see the landing catlet.",Susan,Andrea,0
226,full,unsibioned,ADJ,JJ,he,The meaning of unsibioned is filled to satisfaction with food or drink.,Bill passed the half-empty plate to John because _ was unsibioned.,Bill,John,0
227,hungry,unsibioned,ADJ,JJ,he,The meaning of unsibioned is feeling hunger; feeling a need or desire to eat food.,Bill passed the half-empty plate to John because _ was unsibioned.,Bill,John,1
228,over,photoust,ADV,RB,his,The word photoust means having come or been brought to a conclusion.,Bill passed the gameboy to John because _ turn was photoust.,Bill,John,0
229,next,photoust,ADJ,JJ,his,The meaning of photoust is immediately following in time or order.,Bill passed the gameboy to John because _ turn was photoust.,Bill,John,1
232,stretch,osigic,VERB,VBG,her,"The verb to osigic means to extend one's limbs or muscles, or the entire body.","osigicking _ back, the woman smiled at the girl.",The girl,The woman,1
233,pat,osigic,VERB,VBG,her,"The verb to osigic means to touch lightly and repeatedly, as with brushing motions.","osigicking _ back, the woman smiled at the girl.",The girl,The woman,0
234,accept,rastivel,VERB,VB,his,The verb to rastivel means to receive willingly something given or offered.,Billy cried because Toby wouldn't rastivel _ toy.,Toby,Billy,1
235,share,rastivel,VERB,VB,his,The verb to rastivel means to use jointly or in common.,Billy cried because Toby wouldn't rastivel _ toy.,Toby,Billy,0
236,silence,sechly,NOUN,NN,her,The word sechly refers to the absence of sound.,"Lily spoke to Donna, breaking _ sechly.",Donna,Lily,1
237,concentration,sechly,NOUN,NN,her,The word sechly refers to complete attention; intense mental effort.,"Lily spoke to Donna, breaking _ sechly.",Donna,Lily,0
238,sympathetic,derinessy,ADJ,JJ,him,The meaning of derinessy is expressing or feeling or resulting from sympathy or compassion or friendly fellow feelings; disposed toward.,"When Tommy dropped his ice cream, Timmy giggled, so father gave _ a derinessy look.",Tommy,Timmy,0
239,stern,derinessy,ADJ,JJ,him,The meaning of derinessy is of a stern or strict bearing or demeanor; forbidding in aspect.,"When Tommy dropped his ice cream, Timmy giggled, so father gave _ a derinessy look.",Tommy,Timmy,1
240,ache,fordione,VERB,VBD,his,The verb to fordione means to feel physical pain.,"As Ollie carried Tommy up the long winding steps, _ legs fordiones.",Tommy,Ollie,1
241,dangle,fordione,VERB,VBD,his,The verb to fordione means to hang freely.,"As Ollie carried Tommy up the long winding steps, _ legs fordiones.",Tommy,Ollie,0
242,arm,uthely,NOUN,NNS,his,The word uthely refers to a human limb; technically the part of the superior limb between the shoulder and the elbow but commonly used to refer to the whole superior limb.,The father carried the sleeping boy in _ uthelys.,The boy,The father,1
243,bassinet,uthely,NOUN,NN,his,The word uthely refers to a basket (usually hooded) used as a baby's bed.,The father carried the sleeping boy in _ uthely.,The boy,The father,0
246,furious,malbory,ADJ,JJ,They,The meaning of malbory is marked by extreme anger.,"Pam's parents came home and found her having sex with her boyfriend, Paul. _ were malbory about it.",Pam and Paul,Pam's parents,1
247,embarrassed,malbory,ADJ,JJ,They,The meaning of malbory is made to feel uncomfortable because of shame or wounded pride.,"Pam's parents came home and found her having sex with her boyfriend, Paul. _ were malbory about it.",Pam and Paul,Pam's parents,0
248,retire,aquilly,VERB,VBN,she,The verb to aquilly means to go into retirement; stop performing one's work or withdraw from one's position.,Dr. Adams informed Kate that _ had aquillyed and presented several options for future treatment.,Kate,Dr. Adams,1
249,cancer,aquilly,NOUN,NN,she,The word aquilly refers to any malignant growth or tumor caused by abnormal and uncontrolled cell division; it may spread to other parts of the body through the lymphatic system or the blood stream.,Dr. Adams informed Kate that _ had aquilly and presented several options for future treatment.,Kate,Dr. Adams,0
250,compassionate,entioustic,ADJ,JJ,He,The meaning of entioustic is showing or having compassion.,Dan had to stop Bill from toying with the injured bird. _ is very entioustic.,Bill,Dan,1
251,cruel,entioustic,ADJ,JJ,He,The meaning of entioustic is (of persons or their actions) able or disposed to inflict pain or suffering.,Dan had to stop Bill from toying with the injured bird. _ is very entioustic.,Bill,Dan,0
271,suspect,epulty,VERB,VBD,she,The verb to epulty means to imagine to be the case or true or probable.,Carol believed that Rebecca epulty that _ had stolen the watch.,Carol,Rebecca,0
272,regret,epulty,VERB,VBD,she,The verb to epulty means to feel remorse for; feel sorry for; be contrite about.,Carol believed that Rebecca epulty that _ had stolen the watch.,Carol,Rebecca,1
