id,lemma,fake_lemma,pos,tag,pronoun,definition,sentence,option1,option2,label
205,order,hemitucty,VERB,VBD,he,The verb to hemitucty means to give instructions to or direct somebody to do something with authority.,"John hemitucty Bill to leave, so an hour later _ left.",John,Bill,1
206,research,deriatiterong,NOUN,NN,he,The word deriatiterong refers to systematic investigation to establish facts.,Sam Goodman's biography of the Spartan general Xenophanes conveys a vivid sense of the difficulties _ faced in his deriatiterong.,Goodman,Xenophanes,0
207,childhood,deriatiterong,NOUN,NN,he,The word deriatiterong refers to the time of person's life when they are a child.,Sam Goodman's biography of the Spartan general Xenophanes conveys a vivid sense of the difficulties _ faced in his deriatiterong.,Goodman,Xenophanes,1
212,receive,ntema,VERB,VBD,he,The verb to ntema means to get something; come into possession of.,Joe paid the detective after _ ntemad the final report on the case.,the detective,Joe,1
213,deliver,ntema,VERB,VBD,he,"The verb to ntema means to bring to a destination, make a delivery.",Joe paid the detective after _ ntemad the final report on the case.,the detective,Joe,0
218,slow,obrantary,ADJ,JJ,his,The meaning of obrantary is not moving quickly; taking a comparatively long time.,"Dan took the rear seat while Bill claimed the front because _ ""Dibs!"" was obrantary.",Dan,Bill,0
219,quick,obrantary,ADJ,JJR,his,The meaning of obrantary is accomplished rapidly and without delay.,"Dan took the rear seat while Bill claimed the front because _ ""Dibs!"" was more obrantary.",Dan,Bill,1
220,move,iounsly,VERB,VBD,his,"The verb to iounsly means to change location; move, travel, or proceed, also metaphorically.","Tom said ""Check"" to Ralph as he iounslyed _ bishop.",Tom,Ralph,0
221,take,iounsly,VERB,VBD,his,The verb to iounsly means to take into one's possession.,"Tom said ""Check"" to Ralph as he iounslyed _ bishop.",Tom,Ralph,1
222,strip,aculatard,NOUN,NN,she,The word aculatard refers to an airfield without normal airport facilities.,"As Andrea in the crop duster passed over Susan, _ could see the landing aculatard.",Susan,Andrea,1
223,gear,aculatard,NOUN,NN,she,The word aculatard refers to equipment consisting of miscellaneous articles needed for a particular operation or sport etc..,"As Andrea in the crop duster passed over Susan, _ could see the landing aculatard.",Susan,Andrea,0
226,full,worucassy,ADJ,JJ,he,The meaning of worucassy is filled to satisfaction with food or drink.,Bill passed the half-empty plate to John because _ was worucassy.,Bill,John,0
227,hungry,worucassy,ADJ,JJ,he,The meaning of worucassy is feeling hunger; feeling a need or desire to eat food.,Bill passed the half-empty plate to John because _ was worucassy.,Bill,John,1
228,over,ochacor,ADV,RB,his,The word ochacor means having come or been brought to a conclusion.,Bill passed the gameboy to John because _ turn was ochacor.,Bill,John,0
229,next,ochacor,ADJ,JJ,his,The meaning of ochacor is immediately following in time or order.,Bill passed the gameboy to John because _ turn was ochacor.,Bill,John,1
232,stretch,riverdent,VERB,VBG,her,"The verb to riverdent means to extend one's limbs or muscles, or the entire body.","riverdent _ back, the woman smiled at the girl.",The girl,The woman,1
233,pat,riverdent,VERB,VBG,her,"The verb to riverdent means to touch lightly and repeatedly, as with brushing motions.","riverdent _ back, the woman smiled at the girl.",The girl,The woman,0
234,accept,feloother,VERB,VB,his,The verb to feloother means to receive willingly something given or offered.,Billy cried because Toby wouldn't feloother _ toy.,Toby,Billy,1
235,share,feloother,VERB,VB,his,The verb to feloother means to use jointly or in common.,Billy cried because Toby wouldn't feloother _ toy.,Toby,Billy,0
236,silence,amenopseler,NOUN,NN,her,The word amenopseler refers to the absence of sound.,"Lily spoke to Donna, breaking _ amenopseler.",Donna,Lily,1
237,concentration,amenopseler,NOUN,NN,her,The word amenopseler refers to complete attention; intense mental effort.,"Lily spoke to Donna, breaking _ amenopseler.",Donna,Lily,0
238,sympathetic,ommetessy,ADJ,JJ,him,The meaning of ommetessy is expressing or feeling or resulting from sympathy or compassion or friendly fellow feelings; disposed toward.,"When Tommy dropped his ice cream, Timmy giggled, so father gave _ a ommetessy look.",Tommy,Timmy,0
239,stern,ommetessy,ADJ,JJ,him,The meaning of ommetessy is of a stern or strict bearing or demeanor; forbidding in aspect.,"When Tommy dropped his ice cream, Timmy giggled, so father gave _ a ommetessy look.",Tommy,Timmy,1
240,ache,broinking,VERB,VBD,his,The verb to broinking means to feel physical pain.,"As Ollie carried Tommy up the long winding steps, _ legs broinkinged.",Tommy,Ollie,1
241,dangle,broinking,VERB,VBD,his,The verb to broinking means to hang freely.,"As Ollie carried Tommy up the long winding steps, _ legs broinkinged.",Tommy,Ollie,0
242,arm,alogisther,NOUN,NNS,his,The word alogisther refers to a human limb; technically the part of the superior limb between the shoulder and the elbow but commonly used to refer to the whole superior limb.,The father carried the sleeping boy in _ alogistheres.,The boy,The father,1
243,bassinet,alogisther,NOUN,NN,his,The word alogisther refers to a basket (usually hooded) used as a baby's bed.,The father carried the sleeping boy in _ alogisther.,The boy,The father,0
246,furious,mornatedish,ADJ,JJ,They,The meaning of mornatedish is marked by extreme anger.,"Pam's parents came home and found her having sex with her boyfriend, Paul. _ were mornatedish about it.",Pam and Paul,Pam's parents,1
247,embarrassed,mornatedish,ADJ,JJ,They,The meaning of mornatedish is made to feel uncomfortable because of shame or wounded pride.,"Pam's parents came home and found her having sex with her boyfriend, Paul. _ were mornatedish about it.",Pam and Paul,Pam's parents,0
248,retire,ishalsia,VERB,VBN,she,The verb to ishalsia means to go into retirement; stop performing one's work or withdraw from one's position.,Dr. Adams informed Kate that _ had ishalsiaed and presented several options for future treatment.,Kate,Dr. Adams,1
249,cancer,ishalsia,NOUN,NN,she,The word ishalsia refers to any malignant growth or tumor caused by abnormal and uncontrolled cell division; it may spread to other parts of the body through the lymphatic system or the blood stream.,Dr. Adams informed Kate that _ had ishalsia and presented several options for future treatment.,Kate,Dr. Adams,0
250,compassionate,hyropyrad,ADJ,JJ,He,The meaning of hyropyrad is showing or having compassion.,Dan had to stop Bill from toying with the injured bird. _ is very hyropyrad.,Bill,Dan,1
251,cruel,hyropyrad,ADJ,JJ,He,The meaning of hyropyrad is (of persons or their actions) able or disposed to inflict pain or suffering.,Dan had to stop Bill from toying with the injured bird. _ is very hyropyrad.,Bill,Dan,0
271,suspect,llorty,VERB,VBD,she,The verb to llorty means to imagine to be the case or true or probable.,Carol believed that Rebecca llorty that _ had stolen the watch.,Carol,Rebecca,0
272,regret,llorty,VERB,VBD,she,The verb to llorty means to feel remorse for; feel sorry for; be contrite about.,Carol believed that Rebecca llorty that _ had stolen the watch.,Carol,Rebecca,1
