id,lemma,fake_lemma,pos,tag,pronoun,definition,sentence,option1,option2,label
221,take,harma,VERB,VBD,his,The verb to harma means to take into one's possession.,"Tom said ""Check"" to Ralph as he harmad _ bishop.",Tom,Ralph,1
222,strip,azint,NOUN,NN,she,The word azint refers to an airfield without normal airport facilities.,"As Andrea in the crop duster passed over Susan, _ could see the landing azint.",Susan,Andrea,1
223,gear,azint,NOUN,NN,she,The word azint refers to equipment consisting of miscellaneous articles needed for a particular operation or sport etc..,"As Andrea in the crop duster passed over Susan, _ could see the landing azint.",Susan,Andrea,0
226,full,ctic,ADJ,JJ,he,The meaning of ctic is filled to satisfaction with food or drink.,Bill passed the half-empty plate to John because _ was ctic.,Bill,John,0
227,hungry,ctic,ADJ,JJ,he,The meaning of ctic is feeling hunger; feeling a need or desire to eat food.,Bill passed the half-empty plate to John because _ was ctic.,Bill,John,1
228,over,nomaticed,ADV,RB,his,The word nomaticed means having come or been brought to a conclusion.,Bill passed the gameboy to John because _ turn was nomaticed.,Bill,John,0
229,next,nomaticed,ADJ,JJ,his,The meaning of nomaticed is immediately following in time or order.,Bill passed the gameboy to John because _ turn was nomaticed.,Bill,John,1
232,stretch,nedly,VERB,VBG,her,"The verb to nedly means to extend one's limbs or muscles, or the entire body.","nedlying _ back, the woman smiled at the girl.",The girl,The woman,1
233,pat,nedly,VERB,VBG,her,"The verb to nedly means to touch lightly and repeatedly, as with brushing motions.","nedlying _ back, the woman smiled at the girl.",The girl,The woman,0
234,accept,perder,VERB,VB,his,The verb to perder means to receive willingly something given or offered.,Billy cried because Toby wouldn't perder _ toy.,Toby,Billy,1
235,share,perder,VERB,VB,his,The verb to perder means to use jointly or in common.,Billy cried because Toby wouldn't perder _ toy.,Toby,Billy,0
236,silence,tiond,NOUN,NN,her,The word tiond refers to the absence of sound.,"Lily spoke to Donna, breaking _ tiond.",Donna,Lily,1
237,concentration,tiond,NOUN,NN,her,The word tiond refers to complete attention; intense mental effort.,"Lily spoke to Donna, breaking _ tiond.",Donna,Lily,0
238,sympathetic,dynan,ADJ,JJ,him,The meaning of dynan is expressing or feeling or resulting from sympathy or compassion or friendly fellow feelings; disposed toward.,"When Tommy dropped his ice cream, Timmy giggled, so father gave _ a dynan look.",Tommy,Timmy,0
239,stern,dynan,ADJ,JJ,him,The meaning of dynan is of a stern or strict bearing or demeanor; forbidding in aspect.,"When Tommy dropped his ice cream, Timmy giggled, so father gave _ a dynan look.",Tommy,Timmy,1
240,ache,meling,VERB,VBD,his,The verb to meling means to feel physical pain.,"As Ollie carried Tommy up the long winding steps, _ legs melinged.",Tommy,Ollie,1
241,dangle,meling,VERB,VBD,his,The verb to meling means to hang freely.,"As Ollie carried Tommy up the long winding steps, _ legs melinged.",Tommy,Ollie,0
242,arm,histiced,NOUN,NNS,his,The word histiced refers to a human limb; technically the part of the superior limb between the shoulder and the elbow but commonly used to refer to the whole superior limb.,The father carried the sleeping boy in _ histiced.,The boy,The father,1
243,bassinet,histiced,NOUN,NN,his,The word histiced refers to a basket (usually hooded) used as a baby's bed.,The father carried the sleeping boy in _ histiced.,The boy,The father,0
246,furious,analish,ADJ,JJ,They,The meaning of analish is marked by extreme anger.,"Pam's parents came home and found her having sex with her boyfriend, Paul. _ were analish about it.",Pam and Paul,Pam's parents,1
247,embarrassed,analish,ADJ,JJ,They,The meaning of analish is made to feel uncomfortable because of shame or wounded pride.,"Pam's parents came home and found her having sex with her boyfriend, Paul. _ were analish about it.",Pam and Paul,Pam's parents,0
248,retire,herine,VERB,VBN,she,The verb to herine means to go into retirement; stop performing one's work or withdraw from one's position.,Dr. Adams informed Kate that _ had herine and presented several options for future treatment.,Kate,Dr. Adams,1
249,cancer,herinee,NOUN,NN,she,The word herinee refers to any malignant growth or tumor caused by abnormal and uncontrolled cell division; it may spread to other parts of the body through the lymphatic system or the blood stream.,Dr. Adams informed Kate that _ had herinee and presented several options for future treatment.,Kate,Dr. Adams,0
250,compassionate,nally,ADJ,JJ,He,The meaning of nally is showing or having compassion.,Dan had to stop Bill from toying with the injured bird. _ is very nally.,Bill,Dan,1
251,cruel,nally,ADJ,JJ,He,The meaning of nally is (of persons or their actions) able or disposed to inflict pain or suffering.,Dan had to stop Bill from toying with the injured bird. _ is very nally.,Bill,Dan,0
271,suspect,ishic,VERB,VBD,she,The verb to ishic means to imagine to be the case or true or probable.,Carol believed that Rebecca ishicked that _ had stolen the watch.,Carol,Rebecca,0
272,regret,ishic,VERB,VBD,she,The verb to ishic means to feel remorse for; feel sorry for; be contrite about.,Carol believed that Rebecca ishicked that _ had stolen the watch.,Carol,Rebecca,1
